|Indent|Reference|Text|Document|Page|Heading|full_reference|word_count|chapter_no|chapter_heading|part_no|part_heading|condition_no|condition_heading
720|3|(ii)|who has not previously withheld such consent, only once in order to request the consent of that data subject.|||False|69.(2)(i)(ii)|19|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
721|2|(b)|The data subject’s consent must be requested in the prescribed manner and form.|||False|69.(2)(b)|13|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
722|1|(3)|A responsible party may only process the personal information of a data subject who is a customer of the responsible party in terms of subsection (1)(b)—|||False|69.(3)|26|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
723|2|(a)|if the responsible party has obtained the contact details of the data subject in the context of the sale of a product or service;|||False|69.(3)(a)|24|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
724|2|(b)|for the purpose of direct marketing of the responsible party’s own similar products or services; and|||False|69.(3)(b)|16|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
725|2|(c)|if the data subject has been given a reasonable opportunity to object, free of charge and in a manner free of unnecessary formality, to such use of his, her or its electronic details—|||False|69.(3)(c)|33|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
726|3|(i)|at the time when the information was collected; and|||False|69.(3)(c)(i)|9|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
727|3|(ii)|on the occasion of each communication with the data subject for the purpose of marketing if the data subject has not initially refused such use.|||False|69.(3)(c)(ii)|25|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
728|1|(4)|Any communication for the purpose of direct marketing must contain—|||False|69.(4)|10|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
729|2|(a)|details of the identity of the sender or the person on whose behalf the communication has been sent; and|||False|69.(4)(a)|19|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
730|2|(b)|an address or other contact details to which the recipient may send a request that such communications cease.|||False|69.(4)(b)|18|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
731|1|(5)|"""Automatic calling machine"", for purposes of subsection (1), means a machine that is able to do automated calls without human intervention."|||False|69.(5)|21|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
732|0|70.|Directories|||True|70.|1|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
733|1|(1)|A data subject who is a subscriber to a printed or electronic directory of subscribers available to the public or obtainable through directory enquiry services, in which his, her or its personal information is included, must be informed, free of charge and before the information is included in the directory—|||False|70.(1)|50|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
734|2|(a)|about the purpose of the directory; and|||False|70.(1)(a)|7|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
735|2|(b)|about any further uses to which the directory may possibly be put, based on search functions embedded in electronic versions of the directory.|||False|70.(1)(b)|23|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
736|1|(2)|A data subject must be given a reasonable opportunity to object, free of charge and in a manner free of unnecessary formality, to such use of his, her or its personal information or to request verification, confirmation or withdrawal of such information if the data subject has not initially refused such use.|||False|70.(2)|52|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
737|1|(3)|Subsections (1) and (2) do not apply to editions of directories that were produced in printed or off-line electronic form prior to the commencement of this section.|||False|70.(3)|27|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
738|1|(4)|If the personal information of data subjects who are subscribers to fixed or mobile public voice telephony services have been included in a public subscriber directory in conformity with the conditions for the lawful processing of personal information prior to the commencement of this section, the personal information of such subscribers may remain included in this public directory in its printed or electronic versions, after having received the information required by subsection (1).|||False|70.(4)|73|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
739|1|(5)|"""Subscriber"", for purposes of this section, means any person who is party to a contract with the provider of publicly available electronic communications services for the supply of such services."|||False|70.(5)|30|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
740|0|71.|Automated decision making|||True|71.|3|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
741|1|(1)|Subject to subsection (2), a data subject may not be subject to a decision which results in legal consequences for him, her or it, or which affects him, her or it to a substantial degree, which is based solely on the basis of the automated processing of personal information intended to provide a profile of such person including his or her performance at work, or his, her or its credit worthiness, reliability, location, health, personal preferences or conduct.|||False|71.(1)|78|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
742|1|(2)|The provisions of subsection (1) do not apply if the decision—|||False|71.(2)|11|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
743|2|(a)|has been taken in connection with the conclusion or execution of a contract, and—|||False|71.(2)(a)|14|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
744|3|(i)|the request of the data subject in terms of the contract has been met; or|||False|71.(2)(a)(i)|15|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
745|3|(ii)|appropriate measures have been taken to protect the data subject’s legitimate interests; or|||False|71.(2)(a)(ii)|13|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
746|2|(b)|is governed by a law or code of conduct in which appropriate measures are specified for protecting the legitimate interests of data subjects.|||False|71.(2)(b)|23|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
747|1|(3)|The appropriate measures, referred to in subsection (2)(a)(ii), must—|||False|71.(3)|9|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
748|2|(a)|provide an opportunity for a data subject to make representations about a decision referred to in subsection (1); and|||False|71.(3)(a)|19|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
749|2|(b)|require a responsible party to provide a data subject with sufficient information about the underlying logic of the automated processing of the information relating to him or her to enable him or her to make representations in terms of paragraph (a).|||False|71.(3)(b)|41|8|RIGHTS OF DATA SUBJECTS REGARDING DIRECT MARKETING BY MEANS OF UNSOLICITED ELECTRONIC COMMUNICATIONS, DIRECTORIES AND AUTOMATED DECISION MAKING||||
751|0|72.|Transfers of personal information outside Republic|||True|72.|6|9|TRANSBORDER INFORMATION FLOWS||||
752|1|(1)|A responsible party in the Republic may not transfer personal information about a data subject to a third party who is in a foreign country unless—|||False|72.(1)|26|9|TRANSBORDER INFORMATION FLOWS||||
753|2|(a)|the third party who is the recipient of the information is subject to a law, binding corporate rules or binding agreement which provide an adequate level of protection that—|||False|72.(1)(a)|29|9|TRANSBORDER INFORMATION FLOWS||||
754|3|(i)|effectively upholds principles for reasonable processing of the informa- tion that are substantially similar to the conditions for the lawful processing of personal information relating to a data subject who is a natural person and, where applicable, a juristic person; and|||False|72.(1)(a)(i)|41|9|TRANSBORDER INFORMATION FLOWS||||
755|3|(ii)|includes provisions, that are substantially similar to this section, relating to the further transfer of personal information from the recipient to third parties who are in a foreign country;|||False|72.(1)(a)(ii)|29|9|TRANSBORDER INFORMATION FLOWS||||
756|2|(b)|the data subject consents to the transfer;|||False|72.(1)(b)|7|9|TRANSBORDER INFORMATION FLOWS||||
757|2|(c)|the transfer is necessary for the performance of a contract between the data subject and the responsible party, or for the implementation of pre-contractual measures taken in response to the data subject’s request;|||False|72.(1)(c)|33|9|TRANSBORDER INFORMATION FLOWS||||
758|2|(d)|the transfer is necessary for the conclusion or performance of a contract concluded in the interest of the data subject between the responsible party and a third party; or|||False|72.(1)(d)|29|9|TRANSBORDER INFORMATION FLOWS||||
759|2|(e)|the transfer is for the benefit of the data subject, and—|||False|72.(1)(e)|11|9|TRANSBORDER INFORMATION FLOWS||||
760|3|(i)|it is not reasonably practicable to obtain the consent of the data subject to that transfer; and|||False|72.(1)(e)(i)|17|9|TRANSBORDER INFORMATION FLOWS||||
